0,1,2,3
More Bicol politicos join Duterte camp,"NAGA CITY—Despite allegations that he has undeclared wealth, presidential front-runner and Davao City Mayor Rodrigo Duterte continues to attract big names in politics, with Bicol officials joining the bandwagon.

On Friday, Camarines Sur Rep. Rolando Andaya Jr., Albay Rep. Al Francis Bichara, Ako Bicol Rep. Christopher Co and former Catanduanes Gov. Leandro Verceles Jr. pledged their support for the tough-talking Duterte in a campaign rally attended by 10,000 spectators at the old central business district here.

Bichara is running for Albay governor while Verceles is staging a comeback in the lone congressional district of Catanduanes against reelectionist Rep. Cesar Sarmiento of the Liberal Party (LP).

Andaya, who earlier supported Sen. Grace Poe’s presidential bid, said he switched to Duterte because he believes the Davao mayor is a leader who can stand for the interest of Camarines Sur province.

“It was a process. There were feelers sent. The agreement is mutual. Rounds of consultations with leaders were done and the obvious answer was to transfer to the camp of Duterte,” he said.

ANDAYA
ANDAYA

Andaya, a Nationalist People’s Coalition candidate, who represents the first district of Camarines Sur, is running for reelection against Apolinar “Yonyon” Napoles, a priest, of LP.

At the end of his two-hour talk, Duterte raised the hands of Andaya, Bichara, Verceles, Co and a number of candidates running for local positions in Naga City.

Dante Jimenez, founder of the Volunteers Against Crime and Corruption and one of the supporters of Duterte, said the people who gathered to see the mayor here were not herded.

“We can see that Bicolanos stuck it out with Duterte. It’s unbelievable,”  Jimenez said.

He said supporters of Duterte in Bicol are called “One Bicol,” which was conceptualized in Masbate when Duterte visited the island province in the second week of April.

Jimenez said One Bicol comprised prominent politicians in the region that include former Gov. Jesus Typoco Jr. of Camarines Norte, Andaya of Camarines Sur, Verceles of Catanduanes, the late Leovic Dioneda (who died on April 18, but replaced by his son, Mark Eric, in the Sorsogon City mayoral race) in Sorsogon, former Gov. Antonio Kho in Masbate, and Bichara and Co in Albay.

But other top politicians in the region were supporting another candidate. Albay Gov. Joey Salceda said he and three other Bicol governors—Edgardo Tallado of Camarines Norte, Miguel Luis Villafuerte of Camarines Sur and Raul Lee of Sorsogon—will back Poe’s candidacy.",02/05/2016,https://newsinfo.inquirer.net/782594/more-bicol-politicos-join-duterte-camp
More Bicol pols join Duterte bandwagon,"NAGA CITY—Despite the unraveling of allegations of his undeclared wealth, presidential front-runner and Davao City Mayor Rodrigo Duterte continues to attract big names in politics, with Bicol officials joining the bandwagon.

Friday night was a revelation with Camarines Sur Rep. Rolando Andaya Jr., Albay Rep. Al Francis Bichara, Ako Bicol party-list Rep. Christopher Co and former Catanduanes Gov. Leandro Verceles Jr. pledging their support for the tough-talking Duterte in a rally attended by about 10,000 spectators at the old central business district here.

Bichara, who is ending his term as Albay representative, is running for governor of Albay while Verceles is staging a comeback in the lone congressional district of Catanduanes against reelectionist Rep. Cesar Sarmiento of the Liberal Party (LP).

Andaya, who earlier supported Sen. Grace Poe in her presidential bid, said he switched to Duterte because the Davao mayor was a leader who could stand for him and the interest of Camarines Sur province.

“It was a process. There were feelers sent. The agreement is mutual. Rounds of consultations with leaders were done and the obvious answer was to transfer to the camp of Duterte,” he said.

Andaya, a Nationalist People’s Coalition (NPC) candidate, is the incumbent representative of the first district of Camarines Sur and running for reelection against priest Apolinar “Yonyon” Napoles of LP.

At the end of his more than two hours of regaling his audience with his talk filled with expletives and street language, Duterte raised the hands of Andaya, Bichara, Verceles, Co and a number of candidates running for local positions in Naga City.

Dante Jimenez, founder of the Volunteers Against Crime and Corruption (VACC) and an avid supporter of Duterte, said people who gathered to see the tough-talking mayor and closed traffic here were not herded.

“We can see that Bicolanos stuck it out with Duterte. It’s unbelievable,” Jimenez said.

He said supporters of Duterte in Bicol were now being called “One Bicol,” which was conceptualized in Masbate when Duterte visited the island province in the second week of April.

Jimenez said One Bicol comprised prominent politicians in the region that included former Gov. Jesus Typoco Jr. of Camarines Norte, Andaya of Camarines Sur, Verceles of Catanduanes, the late Leovic Dioneda (who died on April 18, but replaced by his son, Mark Eric, in the Sorsogon City mayoral race) in Sorsogon, former Gov. Antonio Kho in Masbate, and Bichara and Co in Albay.

Earlier, Albay Gov. Joey Salceda said he and three other Bicol governors—Edgardo Tallado of Camarines Norte, Miguel Luis Villafuerte of Camarines Sur and Raul Lee of Sorsogon—were supporting the presidential candidacy of Sen. Grace Poe.",30/04/2016,https://newsinfo.inquirer.net/782525/more-bicol-pols-join-duterte-bandwagon
"Poe, Escudero return to Albay armed with Salceda’s support","LEGAZPI, Albay — Senators Grace Poe and Francis “Chiz” arrived here on Thursday to campaign again after getting the support of five of six governors in the vote-rich Bicol region.

Poe and Escudero, who are running for president and vice president, respectively, arrived at the airport around lunch time.

From the airport, the tandem will hold a motorcade from Libon to Legazpi City where they will hold a rally in the afternoon.

Their visit to the province came  days after they received the endorsements of Albay Governor Joey Salceda, Camarines Sur Gov. Miguel Luis Villafuerte, Camarines Norte Gov. Edgardo Tallado, Masbate Gov. Rizalina Seachon-Lanete, and Catanduanes Gov. Cely Wong.

READ: Albay governor drops Mar, embraces Grace | 3 more govs in Bicol for Poe–Salceda

While backing Escudero’s vice presidential bid, Sorsogon Governor Raul Lee picked Vice President Jejomar Binay over Poe for president.",28/04/2016,https://newsinfo.inquirer.net/782071/poe-escudero-return-in-albay-armed-with-salcedas-support
"Military in Southern Tagalog, Bicol downgrades alert despite NPA anniv","LUCENA CITY—The military has downgraded its security alert in its camps in Southern Luzon this week, even as the New People’s Army (NPA) celebrated its 47th anniversary on Tuesday.

Lt. Col. Angelo Guzman, spokesman of the military’s Southern Luzon Command (Solcom) based in Camp Nakar here, said the alert status for “security and emergency preparedness and response” in all military camps in Southern Tagalog and Bicol regions had been downgraded to “white” on Monday, after the observance of Holy Week.

Guzman said “white alert” status is the lowest awareness level in the military, which “signifies normalcy with no imminent or monitored security threats.”

He said that Tuesday, the NPA’s founding anniversary, was an ordinary day with normal security preparations in place.

However, in view of the NPA anniversary, Guzman reminded all units to “remain vigilant and ensure security measures are undertaken” to prevent and counter possible attacks by communist rebels.

Guzman said field commanders can always raise the alert level to “blue” or “red” if security situations in their areas call for it.

He assured that government forces have been continuously conducting anti-insurgency operations.

“Solcom chief (Lt. General Ricardo Visaya) gave his marching order to go deep into NPA lairs and neutralize them,” Guzman said.

Last week, NPA rebels and government forces engaged in separate clashes in Camarines Sur and Camarines Norte provinces, where three suspected communist guerrillas were killed.

Two weeks ago, at least 11 explosions, allegedly initiated by communist rebels, rocked the island province of Masbate. Two policemen were hurt in the said incidents.",29/03/2016,https://newsinfo.inquirer.net/776836/military-in-southern-tagalog-bicol-downgrades-alert-despite-npa-anniv
Landfill law violation: Cure seen in amendment,"LEGAZPI CITY—If you can’t comply with the law, amend it.

Albay Gov. Joey Salceda said this could be the solution to the failure of more than 500 local officials to heed the law requiring local governments to operate sanitary landfills and which bans open dumps.

Five towns and a city in Albay are among 50 local governments facing charges for operating open dumps in violation of the Ecological Solid Waste Management Act (Republic Act No. 9003), a 15-year-old law that makes it a crime for local governments to operate open dumps.

The National Solid Waste Management Commission (NWSMC), an office under the Department of Environment and Natural Resources (DENR) that oversees implementation of the law, has charged at least 500 local officials early this month with violating the law for operating open dumps in their towns and cities.

Salceda defended the officials, saying complying with RA 9003 is tough for towns and cities that do not have funds to build and operate sanitary landfills.

“The level of compliance being demanded by the law from (local governments) is ab initio (from the start) not achievable,” said Salceda in a statement on his Facebook page.

Salceda, now candidate for representative of Albay, said he would push for amendments to RA 9003 if he wins a seat in the House.

The proposed amendment, he said, would provide the DENR with funds to help local governments build and operate sanitary landfills.

“With so much national roads now completed, even widened, there exists now a fiscal space for this national imperative,” he said.

In an earlier interview, Roberto Sheen, Environment Management Bureau (EMB) Bicol regional director, said among those facing charges in the Ombudsman are officials in the towns of Daraga, Camalig, Guinobatan, Polangui and Tiwi, and Tabaco City in Albay.

Sheen said NSWMC found that the local governments there had failed to comply with RA 9003 despite repeated warnings.

The costs of building and maintaining sanitary landfills, however, may be too steep for these local government units.

Rudolph Lita, chief of the solid waste and local government relations section of the regional EMB, said a local government would need a minimum of P25 million, or P5 million per hectare, to build a Category 1 sanitary landfill with a leachate pond and wastewater treatment facility.

Add to that the cost of operating and maintaining the landfill.

Salceda urged the EMB to issue a set of criteria in determining compliance.

“This exposes noncomplying (local governments) to disproportionate shame at this stage of the political season,” said Salceda. “Shame one, shame all,” he said.

While the Albay provincial government has been helping local governments comply with RA 9003, Salceda said they have seen little or no support from the national government “given the cost of environmental compliance in the middle of so many imposed mandates devolved without the corresponding transfer of resources.”",28/02/2016,https://newsinfo.inquirer.net/769148/landfill-law-violation-cure-seen-in-amendment
Robredo urges Bicolanos: Carry both Roxas and me to Malacañang,"NAGA CITY—“Please help Mar Roxas too.”

Administration vice presidential candidate Leni Robredo asked this to her fellow Nagueños during the two-day campaign blitz of the “Daang Matuwid” coalition in the Bicol region.

“Ang aking pakiusap na kung ako ay tutulungan ninyo ay tutulungan niyo rin si Sec. Mar Roxas,” Robredo said in her native dialect before hundreds of yellow-clad supporters at Plaza Quezon in Naga City.

(My request is if you are going to help me, please help Sec. Mar Roxas too.)

Her speeches in their visit in several cities of Camarines Sur province on Friday were centered on pitching for the Liberal Party standard-bearer, who is currently lagging behind Senator Grace Poe in recent polls.

READ: Robredo returns to roots as LP goes to Bicol

Robredo recalled the times when Roxas stood behind their family when her husband Jesse Robredo, who was a Mayor of the capital city of Camarines Sur for 19 years, died in a plane  crash off the Masbate coast in 2012.

“Ipapaalala ko po sa inyo, lalo na sa mga taga-Naga, bago pa lang naging mayor si Jesse, lagi na nating bisita si Mar. Malaki o maliit na okasyon basta invited ni Jesse andyan siya. Fiesta, hindi fiesta, andyan siya,” said Robredo.

(Let me remind you, especially those from Naga, that even before Jesse became mayor, Mar would constantly visit us. Whether it was a big or a small occasion, as long as Jesse would invite him, Mar would come. Whether it was the festival or not, he would always be there.)

After the former Interior Secretary’s death, Robredo was thrust into politics due to  the public clamor for her to run and challenge the Villafuerte dynasty holding the Camarines Sur third district congressional seat.

The late Robredo was then succeeded by Roxas as the Department of Interior and Local Government chief.

The incumbent lawmaker was faced with the similar dilemma when Roxas asked her to become his running mate in the 2016 elections.

“Sana samahan niyo po kami dahil wala naman akong sasandalan kung ‘di kayo. Wala namang dadamay sa akin ng buong-buo kundi kayo,” Robredo added.

(I hope you join us because I have no one to lean on except you. No one would wholeheartedly empathize with us except you.)

Robredo explained that it is important for both of them to win because her term as the future vice president would be not as productive if Roxas doesn’t become president.

“Lagi ko pong sinasabi kung tutulungan niyo ako pero kung hindi niyo tutulungan ang aking presidente, ay hindi po ako makakabwelo dahil depende sa kung anong tranbaho ang ibibigay saken ng presidnte. Kaya ganyan ka-importante kung tutulungan niyo ako at tutulungan niyo si Sec. Mar,” she said.

(I have been saying that if you will help me, but not help my president, then I won’t be able to make my moves because it would really depend on the responsibilities that the president would give me. That is why it is important for you to help Sec. Mar if you are going to help me.)

READ: Packaging Roxas, Robredo as one a ‘challenge’ to LP—Pangilinan

Robredo also asked her Bicolano supporters to give the equal amount of support to the 12 senators under the administration-backed coalition who all promised to continue the gains of President Benigno Aquino III’s “straight path.”

READ: Admin bets vow to shower CamSur with infra projects

“‘Yung tutulong sa akin ay sana tutulungan din ang lahat ng 12 senators dahil kami po ay naglalakad bilang isang pamilya,” she said.
(I hope that those who will help me will also help our 12 senators because we are in this together as a family.)

“Kaya hindi sapat na ako lang ang tutulungan at hindi tutulungan ang aking mga kasama dahil wala rin ‘yang saysay. Ang ating mga pangarap na hindi pa natutupad na gusto nating makamtan sa darating na panahon, mangayayari lang ‘yan kung ang ating presidente ay pakikingggan tayo,” she added.

(That’s why it’s not enough that you will support only me, and not my allies. The dreams that we want to realize will only become real if we will elect a president who will listen to us.) ",13/02/2016,https://newsinfo.inquirer.net/764493/robredo-urges-bicolanos-carry-both-roxas-and-i-to-malacanang
Admin bets vow to shower CamSur with infra projects,"IRIGA CITY—The expansion of the runway of Naga Airport would be among the projects the Mar Roxas-Leni Robredo administration will prioritize, Reelectionist senator Franklin Drilon said in a Liberal Party sortie in Camarines Sur.

Liberal Party senatorial bets vowed on Friday to boost the tourism of Camarines Sur by pursuing the improvement of Naga City airport should they win in the upcoming elections.

“Importante ang turismo ng Camarines Sur. Ito ay tututukan ng Ro-Ro government,” Drilon said in a press conference before the LP campaign kickoff in the home province of Representative Robredo.

The current administration has allotted P3.5 billion for the expansion of Naga Airport’s runway and construction of new facilities seen to be completed in 2019.

Drilon said Naga City records the highest number of tourist arrivals among all cities and municipalities in Camarines Sur.

Since it has a shorter runway compared to other airports, Naga City Airport can only accommodate small turbo-propeller aircraft due to its limited capacities.

Senatorial aspirant Mark Lapid also said that aside from refurbishing the domestic airport, he would also push for the improved implementation of Philippine National Railways Bicol Express.

PNR operations in Bicol, which runs from Tutuban in Manila to Legazpi, are currently suspended after one of its trains got derailed in Sariaya, Quezon in 2012.

“Yung mga kalsada going to Caramoan at Peñafrancia museum talagang makikita niyo na magiimprove,” Lapid, formerly the chief of Tourism Infrastructure and Enterprise Zone Authority (Tieza), promised.

Administration bets, with President Benigno Aquino III, went here in Iriga City to kick off for the second time the campaign of the “Daang Matuwid” coalition. ",12/02/2016,https://newsinfo.inquirer.net/764261/lp-bets-vow-to-shower-camsur-with-infra-projects
Robredo returns to roots as LP goes to Bicol,"IRIGA CITY—Now, it’s administration vice presidential bet Leni Robredo’s turn to pay homage to her roots.

After kicking off the Liberal Party campaign in the hometown of standard-bearer Manuel “Mar” Roxas II in Capiz, administration candidates and their “most important campaigner” President Benigno Aquino III visited Robredo’s home province in Camarines Sur.

“In the same way that Roxas City was Mar’s hometown, Naga is Leni’s. Their dreams of helping all Filipinos began from dreams of helping their neighbors. We chose Naga and Roxas City because of the symbolism of them returning home before embarking on the greatest journey of their lives thus far,” coalition spokesperson and Akbayan Rep. Barry Gutierrez said in a statement.

“We seek the blessing of their families, neighbors, and friends as they serve the entire Filipino nation for the next six years,” Gutierrez added.

READ: Fiesta-like atmosphere in Capiz as Roxas, Robredo start campaign

The two-day campaign blitz started on Friday morning in Ragay where around 2,000 supporters welcomed Roxas and the Camarines Sur Representative.

In the afternoon, President Aquino and the “Daang Matuwid” coalition bets will be in a gathering held in Iriga City Gym and at Plaza Quezon in Naga City in the evening.

On Saturday, the administration bets will visit Masbate province and cities of Tabacco, Ligao and Legazpi in Albay Province which is led by Gov. Joey Salceda, an LP ally.

Unlike in the Capiz and Iloilo sendoff for the Daang Matuwid coalition, there will be no more motorcades this time.

READ: Whoever becomes president, Robredo vows to be hard-working VP

Bicol roots 

Robredo will be competing with three Bicolanos—Senators Chiz Escudero, Antonio Trillanes IV and Gringo Honasan—in the vice presidential race.

But with her current standing in the surveys, Robredo is hopeful that her voter preference ratings would continue to shoot up.

Robredo got the biggest gain in the latest Laylo survey with an increase of nine percentage points in January to 20 percent. The lawmaker placed third after Escudero and Senator Ferdinand “Bongbong” Marcos Jr.

Not only Robredo but former Justice Secretary Leila de Lima traces her roots to the vote-rich Bicol Region.

A native of Iriga City, De Lima served as an election lawyer before she took on the role as the Commission on Human Rights chair in 2008. In 2010, she was appointed as justice secretary.",12/02/2016,https://newsinfo.inquirer.net/764213/robredo-returns-to-roots-as-lp-goes-to-bicol
"Jeep fare cut by P0.50 in Cagayan Valley, Bicol","MINIMUM jeepney fare in Cagayan Valley and Bicol regions will be reduced by 50 centavos to P7 due to falling oil prices, the Land Transportation Franchising and Regulatory Board (LTFRB) said on Wednesday.

“In line with the board’s order to conduct public hearing in the region to get the sentiment of various transport and consumer groups, we have come to a resolution to grant a provisional fare adjustment in Cagayan Valley region,” LTFRB Chair Winston Ginez said in a statement.

From P7.50, the fare for the first four kilometers will now be P7, while the rate for the succeeding kilometers will remain the same. Persons with disability, senior citizens and students are still entitled to a 20-percent fare discount.

In announcing its decision, the LTFRB noted the drop in the price of diesel by nine consecutive times in Cagayan Valley (Region 2), which is composed of Batanes, Cagayan, Isabela, Nueva Vizcaya and Quirino provinces.

Some transport groups had opposed the fare reduction, citing the still high cost of spare parts, maintenance and labor. The LTFRB said these operating expenses were not on a daily basis.

Public hearings for a provisional fare rollback in Bicol (Region 5) were held in Naga City in Camarines Sur province and Daraga town in Albay province. The region is composed of Albay, Camarines Norte, Camarines Sur, Catanduanes, Masbate and Sorsogon provinces.

“It’s only fair for the riding public in Bicol to also benefit from the continuous drop in oil prices,” Ginez said.

The LTFRB initially implemented the P7 provisional fare in Metro Manila, Central Luzon and Calabarzon upon the voluntary petition for rollback filed by four transport groups in January. A fare cut in Central Visayas was also announced on Friday.",10/02/2016,https://newsinfo.inquirer.net/763678/jeep-fare-cut-by-p0-50-in-cagayan-valley-bicol
"Bus catches fire in Camarines Sur
","LEGAZPI CITY, Philippines — A Naga City-bound passenger bus caught fire in Del Gallego town in Camarines Sur province early Sunday, but no one among its 28 passengers was hurt as they were able to get off the vehicle before it was engulfed by flames, police said.

A report reaching Camp Gen. Simeon Ola, the Bicol regional police headquarters here, said the Penafrancia Bus was traveling along the Andaya Highway in Barangay Comadaycaday in Del Gallego at 3:30 a.m. when its fuel line leaked, igniting the fire.

The bus, driven by Joseph Carpio, came from Metro Manila.",07/02/2016,https://newsinfo.inquirer.net/762303/bus-catches-fire-in-camarines-sur
What it takes to be an elite SAF trooper,"“My job is not for the weak or fainthearted.”

Che Gurrobat-Pascual, 32, remembers those words of her cousin, Max Jim Tria, describing his job as an officer in the Philippine National Police Special Action Force (SAF) at a family get-together in Catanduanes province two years ago.

Tria sported a thick beard and disheveled hair, a far cry from the scrawny and goofy boy Pascual had seen growing up in the island province in Bicol.

The change made Pascual ask what Tria did for a living.

“He didn’t elaborate… [but] it was then that I started to realize how adventurous his life must be,” Pascual, a news producer, said in an interview with the Inquirer in Quezon City.

Two years after her last conversation with him, Pascual understood what her cousin meant: Tria, 27, was one of the 44 SAF commandos killed in a gun battle with Moro rebels in Mamasapano, Maguindanao province, on Jan. 25, 2015, after a covert operation to take down Malaysian terrorist Zulkifli bin Hir, alias Marwan, backfired.

The SAF is the counterterrorism unit of the PNP. It is an elite force whose members are trained in both law enforcement and military operations.

In short, “[the SAF] is like the police and the military combined,” Senior Insp. Jayson Baldos, spokesperson for the SAF, said in an interview at the unit’s headquarters in Camp Bagong Diwa in Taguig City.

Besides counterterrorism operations, the SAF also handles  anti-insurgency and hostage rescue operations. The job also includes search and rescue operations during disasters and civil disturbance management. SAF officers are also tapped to provide security to VIPs, including the President of the Philippines.

Training

Of all police units, only the SAF trains its officers as commandos. Baldos said the training, at the unit’s school in Fort Santo Domingo in Laguna province, was as rigorous as the Philippine Army Scout Rangers course.

Like all rookie police applicants, aspiring SAF officers first have to meet the general requirements and documentary requirements for Police Officer 1 (PO1) then undergo the six-month basic public safety course at the National Police Training Institute in Laguna. From there they move on to field training, which takes another six months, said  Supt. Cyril Jasmin, the SAF commandant who also heads the SAF training school.

The field training program is like the on-the-job training program for all rookie police, where they are distributed to police stations to get a feel of the daily police grind, ranging from investigation and intelligence work to traffic and patrolling, Baldos said.

Then comes the training unique to the SAF—the commando course, which takes another six months, although in practice, it could take up to two years, Baldos said.

‘No comfort’

For the duration of the commando course, the trainees live in tarpaulin tents pitched on humid, dusty fields in Fort Santo Domingo. This “tent city” serves as their barracks as they undergo daily physical exercises interspersed with classroom instructions.

“You will never feel comfort there,” Baldos said, recalling that his days in training usually began at 4 a.m. and ended at 10 p.m.

When the Inquirer visited the training camp, the trainees demonstrated their skills at various rope and obstacle courses.

The firing range was busy, filled with students training in marksmanship, shooting pistols and rifles at legal-size paper targets set at 5 to 200 meters away.

A regular sight at the camp would be students on “load runs,” in which they jog around a 1.2-kilometer oval carrying rucksacks filled with 18 kilos of sand on their backs.

Students are subjected to this  exercise at least thrice a day—training for future missions in which they have to lug around weapons, ammunition, rations and medical equipment, Jasmin said.
Phases

The training at the camp has five phases, with subjects ranging from first aid, jungle, mountaineering and navigation techniques to communications, weapons efficiency, combat skills, air to ground support and marksmanship.

SAF training includes mission planning, which sees the students drafting operation plans from real intelligence.

Eventually, the students will be sent out of the camp for field training. But the final phase, the test mission, sees the students deployed on real operations for at least a month.

If they are embroiled in an encounter with enemy forces during the test mission, they will automatically be recommended for graduation, Jasmin said.

Only the really tough survive boot camp. For instance, the class graduating this summer started  with 103 students. Now only 92 are left.

Most dropouts are due to medical reasons, Jasmin said.

After graduation the troopers receive their reward: the black beret with the winged sword logo of the SAF.

The road to becoming “elite” police officers doesn’t end there, though. The SAF has its version of master’s studies.

Special courses
After commando school, the troopers have the option to take further “specialized” courses: “Sureshock” or the urban counterrevolutionary warfare course, a requirement for counterterrorism units and crucial training for hostage situations; explosives and ordnance disposal; K9; airborne, for air operations; and the maritime tactical operation course (MTOC).

According to Baldos, the MTOC is exclusive schooling for the “elite of the elite” SAF troopers, the Seaborne. To qualify for the MTOC, troopers should be “Sureshock-qualified, and airborne-qualified.”

The commandos are then distributed to nine battalions stationed across the country, including the rapid deployment battalion, the force support battalion, and the air unit. Each battalion has its own eligibility test.

Seaborne

“Seaborne” is the monicker for the 84th Special Action Company (SAC)—the strike force for “Oplan Exodus” deployed to get Marwan. Of the 44 SAF commandos killed in the operation, nine were from Seaborne.

Tria, reported as “the last man standing” of the SAF 44,  died with members of the 55th SAC, which was deployed as the blocking force to cover the Seaborne’s exit. Of the 36 members of the 55th SAC, only one survived the gun battle in Mamasapano.

Tria, the lone commando from the 54th SAC in Oplan Exodus, had been tapped as a sniper for the mission.

“I have no doubt he died fighting. He wouldn’t be taken alive,” Pascual said, pride ringing in her voice.

Tria was reported to have died with a grenade in each hand. “The enemy really wouldn’t have dared approach [Tria],” Baldos said.

Citing autopsy reports made available to the family, Pascual said Tria did not appear to have been shot dead, as he was hit in his extremities. He most likely died of blood loss.
Tria died with the rank of senior inspector. After a posthumous promotion for the SAF 44, he became a chief inspector— the same rank as his father, a police officer in Catanduanes, Pascual said.

‘Serve the country’

Surprisingly, after Mamasapano, the SAF saw an increase in applicants, mostly from Mindanao.

In July and October 2015, around 500 SAF applicants took their oaths as PO1s. “Most of them were from Mindanao,” Baldos said.

Those policemen are now undergoing the basic stages of training. Baldos could not say if they were inspired by the SAF 44, but he said: “They must have a sense of volunteerism. [You will apply with the SAF only] if you are willing to risk personal comfort and security to serve the country. The risks are higher than for [an ordinary] policeman.”",31/01/2016,https://newsinfo.inquirer.net/760256/what-it-takes-to-be-an-elite-saf-trooper
Policeman gunned down in Camarines Sur,"LEGAZPI CITY – A policeman was shot to death in the town of Ragay in Camarines Sur on Sunday, police said Monday.

Senior Police Officer 2 Julieto Egay Mondigo Jr., of the Ragay police station, was repeatedly shot in Barangay (village) Amomokpok of Ragay at about 10:30 a.m. said a sketchy report of the Philippine National Police regional office here.

Mondigo was rushed to a rural health unit but was pronounced dead on arrival by the doctors, the report added.

No suspect or suspects were identified but police found at least seven empty shells from a 9-mm pistol and a caliber 45 handgun at the crime scene, the report said.",25/01/2016,https://newsinfo.inquirer.net/758465/policeman-gunned-down-in-camarines-sur
A first taste of condo life in Bicol,"Bicolanos craving for a taste of condominium life need not look far to Metro Manila to stay in one of the modern-day structures that have somehow described the local urban sprawl.

In Legazpi City, the capital of Albay province and a bustling center of regional affairs, a big realty firm is pursuing an affordable condominium project in a 23,289-square-meter property, which offers an alternative site to traffic-plagued Metro Manila. It is the first of such kind of housing development in Albay and Bicol.

“Here, you can experience nature within the city,” said Elizaldy Co, chair of Eco Realty Ventures Inc., which owns the project proponent, Sunwestville Realty and Development Corp.

“This is balanced with the countryside sense and lifestyle. You don’t need to go to Manila. The traffic on Edsa is also the same with the traffic in Metro Manila condos,” Co said.

Eco Homes Bayshore in Barangay Puro will provide residents a sustainable and economical way of life. Seven three-story buildings will rise in 3 hectares of land—part of the 70 ha owned by Sunwestville in the southern part of Legazpi, 3 kilometers from the central business district.

Middle wage earners

The main concept “is to help even the middle wage earners to have their own house, especially those who are just leasing,” Co said.

The resort-village will have a total of 1,022 units, with floor areas of 27.6 sq m for an inner unit and 40.92 sq m for the standard one.

“Owning a condo will cost you P3 million to P5 million—that’s the cheapest in Manila. But here, we offer it for only P1.1 million to P1.5 million,” Co said.

Before the project’s grand launching on the last week of November, almost 400 units were reserved, offered through loans from banks and the Home Development Mutual Fund.

Amenities

Eco Homes Bayshore will also have a swimming pool, multipurpose building, fitness gym, lounges, basketball court and other exclusive amenities.

Residents can also refresh and feel the breeze from Legazpi Boulevard, a 3-km coastal road network extending from the central business district and port area to the southern villages. The boulevard shore is only about 500 meters from the development site.

Co said all the ingredients needed for a city lifestyle would be put up near the condominium buildings.

“Like in the concept of tourism, ‘live, work and play,’ we will make all the developments in this community complementary (with) every stay in the province. When tourists feel secure in a place, they tend to settle in the same area even until their retirement,” he said.

A hospital and a building for business process outsourcing companies will soon rise in the 70-ha land area, as well as a school, market and even a terminal for public utility vehicles.

Typhoon-proof

In front of the condominium units, Eco Homes Subdivision will rise.

“We expect to have a huge community in this area so we need to give their basic needs to make this area sustainable. The trend today is sustainable development, to make it more economical, we need to give them a place (where they can find) work, (get) entertainment and (avail of) complete amenities,” Co said.

Local engineers have been commissioned to produce the typhoon-proof design of the buildings. The structures are expected to withstand a supertyphoon with sustaining winds of 250 kilometer per hour.

“This may be an elevated area (10 meters elevation from the ground), but we planned it well to be a typhoon-proof building. The structure itself can survive even for 300 (kph winds) and this is also safe from a storm surge,” Co said.
Co’s real estate ventures in Legazpi include Renaissance Garden on Washington Drive, Highlands Subdivision in Estanza, Tektone Villages in Dapdap and Misibis Residential Resort in Bacacay town, Albay.",07/01/2016,https://newsinfo.inquirer.net/753203/a-first-taste-of-condo-life-in-bicol
"24 hurt as Bicol-bound bus falls into ravine in Quezon
","LUCENA CITY – At least 24 persons were hurt when a passenger bus bound for Bicol fell into a ten-foot ravine along the Maharlika Highway in Calauag town in Quezon province shortly before midnight Sunday, January 3.

Chief Inspector Noel Divino, Calauag police chief, in a report said that a Mega Bus (AAI 1363) was negotiating a curved, descending section of the highway in Barangay Bagong Silang when the driver, Felicito Gison, lost control of the vehicle.

The bus subsequently careened into a ravine at the right side of the road, he said.

A villager alerted the local police station of the accident through their hotline mobile phone number, Divino said in a phone interview.

A team of policemen, firemen and rescuers was immediately dispatched to the accident site some 20 kilometers from the town proper, Divino said.

He said there were about 24 injured passengers who were rushed to the St. Peter General Hospital in Calauag town proper and to the Magsaysay Memorial District Hospital in nearby Lopez town.

Seven of the victims: Reggie Alegre Arma, 2; Lorna Monterola Laurente, 62; Jonh Joryl Rosanto Montes, 10; Emily Tamayo Rosanto, 52; Jekim Tamayo Rosanto, 19; Adrian Jones Resonia Ybañez, 4; and Jarren Dave Rosanto Montes, 5, are still confined at the St. Peter General Hospital due to varying degrees of injury.

The bus driver is detained at the Calauag police jail pending the filing of charges of reckless imprudence resulting in multiple physical injuries and damage to property, Divino said.",04/01/2016,https://newsinfo.inquirer.net/752370/24-hurt-as-bicol-bound-bus-falls-into-ravine-in-quezon
